FECHA,ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
2023-08-15,3055.0,10.0,8.0,12554.0,133.0,119.0,7.0,0,13,A,5,El producto no se compro entre 1 y 12 meses,13A00501,
2023-08-24,3015.0,13.0,2.0,15701.0,176.0,140.0,8.0,[1.0],14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-08-28,3085.0,4.0,1.0,6378.0,1.0,1.0,1.0,"[1.0, 2.0]",14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-08-28,3122.0,6.0,5.0,8843.0,139.0,67.0,1.0,"[1.0, 2.0]",14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-08-29,3059.0,7.0,8.0,9713.0,247.0,132.0,8.0,"[1.0, 2.0]",14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-08-08,3016.0,6.0,1.0,8619.0,19.0,17.0,1.0,"[1.0, 2.0]",14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-08-08,3009.0,5.0,6.0,7950.0,129.0,108.0,9.0,"[1.0, 11.0, 6.0]",14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-08-13,3080.0,2.0,3.0,5600.0,35.0,25.0,1.0,"[1.0, 2.0]",14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-08-13,3119.0,1.0,23.0,1925.0,25.0,19.0,2.0,"[2.0, 3.0]",14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-08-23,3006.0,1.0,7.0,575.0,17.0,17.0,1.0,[2.0],14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-08-28,3076.0,3.0,6.0,6064.0,110.0,104.0,5.0,"[1.0, 2.0]",14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-08-28,3062.0,16.0,9.0,20390.0,189.0,149.0,10.0,"[1.0, 2.0]",14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-08-29,3067.0,18.0,3.0,22567.0,111.0,73.0,9.0,"[1.0, 2.0, 3.0]",14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-09-02,3123.0,13.0,20.0,16774.0,66.0,49.0,6.0,"[1.0, 3.0]",14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-09-02,3084.0,14.0,1.0,17426.0,86.0,50.0,7.0,[1.0],14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-09-02,3057.0,10.0,7.0,12501.0,136.0,98.0,6.0,"[1.0, 2.0]",14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-09-03,3094.0,17.0,10.0,21946.0,19.0,13.0,1.0,"[1.0, 2.0]",14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
2023-09-03,3130.0,14.0,6.0,17744.0,121.0,77.0,8.0,"[1.0, 2.0]",14,A,3,"No está registrando los mismos CPs en actividad agrícola en el capítulo 10 y el 14. No es coincidente la información de los CPs registrados. Verifique sección C o D capítulo 10, persona ingresada como actividad económica no agrícola y no está siendo registrada en el capítulo 14 o bien, está registrando información en el capítulo 14 de una persona pero no la categorizó como actividad económica no agrícola en el capítulo 10.",ACECO14,
